module,path,capability
module.py,E:\football_v\69_LIVE_MATCH_FEATURE_ENGINE\module.py,RUNTIME_LAYER|FEATURE_LAYER
module.py,E:\football_v\70_AI_PREDICTION_CORE\module.py,PREDICTION_LAYER
module.py,E:\football_v\71_SCORE_PROBABILITY_ENGINE\module.py,RUNTIME_LAYER|PREDICTION_LAYER
module.py,E:\football_v\72_HANDICAP_DECISION_ENGINE\module.py,MARKET_LAYER|RUNTIME_LAYER
module.py,E:\football_v\73_MARKET_GAME_ANALYSIS_ENGINE\module.py,MARKET_LAYER|RUNTIME_LAYER
module.py,E:\football_v\74_FINAL_MATCH_ADVISOR\module.py,
module.py,E:\football_v\75_AUTO_LEARNING_FEEDBACK\module.py,DATA_LAYER
module.py,E:\football_v\76_MODEL_FEATURE_INTEGRATION\module.py,MODEL_LAYER|FEATURE_LAYER
module.py,E:\football_v\77_ELO_RUNTIME_ENGINE\module.py,MODEL_LAYER|RUNTIME_LAYER
module.py,E:\football_v\78_DIXON_COLES_RUNTIME_ENGINE\module.py,MODEL_LAYER|RUNTIME_LAYER
module.py,E:\football_v\79_POISSON_RUNTIME_ENGINE\module.py,MODEL_LAYER|RUNTIME_LAYER
module.py,E:\football_v\80_XGBOOST_RUNTIME_ENGINE\module.py,MODEL_LAYER|RUNTIME_LAYER
module.py,E:\football_v\81_MODEL_FUSION_PREDICTOR\module.py,MODEL_LAYER|PREDICTION_LAYER
module.py,E:\football_v\82_PROBABILITY_CALIBRATION_RUNTIME\module.py,RUNTIME_LAYER|PREDICTION_LAYER
module.py,E:\football_v\83_VALUE_BET_ENGINE\module.py,VALUE_LAYER|BETTING_LAYER|RUNTIME_LAYER
module.py,E:\football_v\84_KELLY_OPTIMIZATION_ENGINE\module.py,BETTING_LAYER|RUNTIME_LAYER
module.py,E:\football_v\85_FINAL_DECISION_ENGINE\module.py,RUNTIME_LAYER
module.py,E:\football_v\86_REAL_TIME_ODDS_ENGINE\module.py,MARKET_LAYER|RUNTIME_LAYER
module.py,E:\football_v\87_MARKET_MOVEMENT_ANALYZER\module.py,MARKET_LAYER
module.py,E:\football_v\87_MATCH_CONTEXT_ENGINE\module.py,RUNTIME_LAYER
module.py,E:\football_v\88_HANDICAP_PREDICTION_ENGINE\module.py,MARKET_LAYER|PREDICTION_LAYER|RUNTIME_LAYER
module.py,E:\football_v\88_TEAM_STRENGTH_DYNAMIC_ENGINE\module.py,RUNTIME_LAYER|FEATURE_LAYER
module.py,E:\football_v\89_PLAYER_IMPACT_ENGINE\module.py,RUNTIME_LAYER
module.py,E:\football_v\89_SCORE_SIMULATION_ENGINE\module.py,RUNTIME_LAYER|PREDICTION_LAYER
module.py,E:\football_v\90_AI_MATCH_SELECTION_ENGINE\module.py,RUNTIME_LAYER
module.py,E:\football_v\90_FATIGUE_ANALYSIS_ENGINE\module.py,RUNTIME_LAYER|FEATURE_LAYER
module.py,E:\football_v\91_CONFIDENCE_RANKING_ENGINE\module.py,RUNTIME_LAYER
module.py,E:\football_v\91_FORM_TREND_ENGINE\module.py,RUNTIME_LAYER|FEATURE_LAYER
module.py,E:\football_v\92_MARKET_EMOTION_ENGINE\module.py,MARKET_LAYER|RUNTIME_LAYER
module.py,E:\football_v\92_RISK_CONTROL_ENGINE\module.py,RUNTIME_LAYER
module.py,E:\football_v\93_CAPITAL_FLOW_ENGINE\module.py,MARKET_LAYER|RUNTIME_LAYER
module.py,E:\football_v\93_PORTFOLIO_BET_ENGINE\module.py,BETTING_LAYER|RUNTIME_LAYER
module.py,E:\football_v\94_HANDICAP_PENETRATION_ENGINE\module.py,MARKET_LAYER|RUNTIME_LAYER
module.py,E:\football_v\94_MATCH_REVIEW_ENGINE\module.py,VALUE_LAYER|RUNTIME_LAYER
module.py,E:\football_v\95_MODEL_FEEDBACK_ENGINE\module.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
module.py,E:\football_v\96_AI_PREDICTION_ORCHESTRATOR\module.py,PREDICTION_LAYER
module.py,E:\football_v\96_MATCH_FEATURE_STORE\module.py,FEATURE_LAYER
module.py,E:\football_v\97_FINAL_MATCH_FORECAST_ENGINE\module.py,RUNTIME_LAYER|PREDICTION_LAYER
module.py,E:\football_v\97_MODEL_WEIGHT_OPTIMIZER\module.py,MODEL_LAYER
full_system_validation_V2.1.py,E:\football_v\97_TESTS\full_system_validation_V2.1.py,MARKET_LAYER
system_integration_test_V2.0.py,E:\football_v\97_TESTS\system_integration_test_V2.0.py,MODEL_LAYER|FEATURE_LAYER|PREDICTION_LAYER|DATA_LAYER
run_integration_test_V1.5.py,E:\football_v\97_TESTS\integration_test\run_integration_test_V1.5.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
module.py,E:\football_v\98_AI_DECISION_REPORT_ENGINE\module.py,RUNTIME_LAYER
module.py,E:\football_v\98_PREDICTION_CONFIDENCE_ENGINE\module.py,RUNTIME_LAYER|PREDICTION_LAYER
module.py,E:\football_v\99_AI_RISK_CONTROL_ENGINE\module.py,RUNTIME_LAYER
analysis_report.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\analysis_report.py,
capital_detector.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\capital_detector.py,RUNTIME_LAYER|DATA_LAYER
command_parser.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\command_parser.py,
compare_engine.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\compare_engine.py,RUNTIME_LAYER
compatibility.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\compatibility.py,VALUE_LAYER
conversation_manager.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\conversation_manager.py,
database_governance_engine.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\database_governance_engine.py,DATA_LAYER
data_lineage_engine.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\data_lineage_engine.py,DATA_LAYER
data_quality_engine.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\data_quality_engine.py,DATA_LAYER
data_status.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\data_status.py,
data_validator.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\data_validator.py,RUNTIME_LAYER|DATA_LAYER
elo_loader.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\elo_loader.py,RUNTIME_LAYER|DATA_LAYER
execution_controller.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\execution_controller.py,
feature_builder.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_builder.py,PREDICTION_LAYER
feature_calculator.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_calculator.py,
feature_checker.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_checker.py,
feature_importance.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_importance.py,MODEL_LAYER|RUNTIME_LAYER
feature_pipeline.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_pipeline.py,PREDICTION_LAYER
feature_processor.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_processor.py,RUNTIME_LAYER
feature_registry.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_registry.py,DATA_LAYER
feature_runtime.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_runtime.py,
feature_validator.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\feature_validator.py,
final_report.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\final_report.py,RUNTIME_LAYER
forecast_runner.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\forecast_runner.py,RUNTIME_LAYER
forecast_service.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\forecast_service.py,RUNTIME_LAYER
formatter.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\formatter.py,VALUE_LAYER|FEATURE_LAYER
fusion_runner.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\fusion_runner.py,PREDICTION_LAYER
fusion_runtime.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\fusion_runtime.py,RUNTIME_LAYER
handicap_value.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\handicap_value.py,RUNTIME_LAYER|DATA_LAYER
handlers.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\handlers.py,FEATURE_LAYER
health_monitor.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\health_monitor.py,
inference_controller.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\inference_controller.py,RUNTIME_LAYER
inference_engine.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\inference_engine.py,
kelly_engine.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\kelly_engine.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
learning_scheduler.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\learning_scheduler.py,
live_feature.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\live_feature.py,RUNTIME_LAYER
logger.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\logger.py,VALUE_LAYER|FEATURE_LAYER
market_risk.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\market_risk.py,RUNTIME_LAYER
market_sentiment.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\market_sentiment.py,RUNTIME_LAYER|DATA_LAYER
match_executor.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\match_executor.py,RUNTIME_LAYER
match_loader.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\match_loader.py,
match_predictor.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\match_predictor.py,RUNTIME_LAYER|DATA_LAYER
match_query.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\match_query.py,PREDICTION_LAYER
match_report.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\match_report.py,
model_api.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_api.py,DATA_LAYER
model_connector.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_connector.py,RUNTIME_LAYER|DATA_LAYER
model_executor.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_executor.py,PREDICTION_LAYER
model_manager.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_manager.py,MODEL_LAYER
model_registry.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_registry.py,MODEL_LAYER|DATA_LAYER
model_runner.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_runner.py,PREDICTION_LAYER
model_status.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_status.py,DATA_LAYER
model_update.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_update.py,
model_validator.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_validator.py,
model_version_manager.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_version_manager.py,MODEL_LAYER|DATA_LAYER
model_weight_loader.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\model_weight_loader.py,RUNTIME_LAYER
module.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\module.py,
module_router.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\module_router.py,
odds_connector.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\odds_connector.py,
odds_loader.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\odds_loader.py,
odds_validator.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\odds_validator.py,
odds_value.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\odds_value.py,RUNTIME_LAYER
output_dispatcher.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\output_dispatcher.py,RUNTIME_LAYER
package_builder.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\package_builder.py,
performance.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\performance.py,DATA_LAYER
performance_compare.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\performance_compare.py,RUNTIME_LAYER
performance_monitor.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\performance_monitor.py,
poisson_loader.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\poisson_loader.py,RUNTIME_LAYER|DATA_LAYER
prediction.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction.py,DATA_LAYER
prediction_api.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_api.py,DATA_LAYER
prediction_controller.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_controller.py,RUNTIME_LAYER
prediction_db.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_db.py,RUNTIME_LAYER
prediction_engine.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_engine.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
prediction_executor.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_executor.py,
prediction_monitor.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_monitor.py,
prediction_output.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_output.py,
prediction_pipeline.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_pipeline.py,PREDICTION_LAYER
prediction_runner.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_runner.py,
prediction_runtime.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_runtime.py,
prediction_storage.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\prediction_storage.py,PREDICTION_LAYER
probability_checker.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\probability_checker.py,
production_pipeline.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\production_pipeline.py,RUNTIME_LAYER
quality__init__.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\quality__init__.py,
release_checker.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\release_checker.py,
release_manager.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\release_manager.py,
report_api.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\report_api.py,DATA_LAYER
report_exporter.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\report_exporter.py,RUNTIME_LAYER
report_generator.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\report_generator.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
report_viewer.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\report_viewer.py,
report_writer.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\report_writer.py,
request_validator.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\request_validator.py,
result_repository.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\result_repository.py,RUNTIME_LAYER
result_writer.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\result_writer.py,PREDICTION_LAYER
risk_analyzer.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_analyzer.py,RUNTIME_LAYER
risk_detector.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_detector.py,RUNTIME_LAYER|DATA_LAYER
risk_engine.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_engine.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
risk_filter.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_filter.py,PREDICTION_LAYER
risk_report.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\risk_report.py,
rollback_manager.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\rollback_manager.py,MODEL_LAYER
runtime_controller.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\runtime_controller.py,
score_predictor.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\score_predictor.py,RUNTIME_LAYER|DATA_LAYER
score_report.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\score_report.py,
service_gateway.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\service_gateway.py,
setup_logger_module.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\setup_logger_module.py,
system_dashboard.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\system_dashboard.py,
system_registry.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\system_registry.py,DATA_LAYER
system_validator.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\system_validator.py,
task_queue_init.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\task_queue_init.py,
test_api.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_api.py,DATA_LAYER
test_dashboard.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_dashboard.py,DATA_LAYER
test_database_governance.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_database_governance.py,DATA_LAYER
test_execution_engine.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_execution_engine.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
test_model_store.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\test_model_store.py,MODEL_LAYER|DATA_LAYER
value_analyzer.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\value_analyzer.py,RUNTIME_LAYER
value_calculator.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\value_calculator.py,RUNTIME_LAYER|DATA_LAYER
version_control.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\version_control.py,DATA_LAYER
weight_storage.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\weight_storage.py,MODEL_LAYER
xgboost_loader.py,E:\football_v\99_DOCUMENTATION\architecture_cleanup\FINAL_CLEANUP_V3.0\DEPRECATED_ARCHIVE\xgboost_loader.py,RUNTIME_LAYER|DATA_LAYER
logger.py,E:\football_v\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\logger.py,VALUE_LAYER|FEATURE_LAYER
storage_manager.py,E:\football_v\99_DOCUMENTATION\backup\Storage_Merge_V1.0\storage_manager.py,FEATURE_LAYER|DATA_LAYER
file_service_backup.py,E:\football_v\99_DOCUMENTATION\checkpoints\file_service_backup_v11\file_service_backup.py,
hash_service_backup.py,E:\football_v\99_DOCUMENTATION\checkpoints\hash_service_backup_v11\hash_service_backup.py,DATA_LAYER
version_service_backup.py,E:\football_v\99_DOCUMENTATION\checkpoints\version_service_backup_v11\version_service_backup.py,
save_checkpoint.py,E:\football_v\99_DOCUMENTATION\tools\save_checkpoint.py,RUNTIME_LAYER|DATA_LAYER
module.py,E:\football_v\99_PRODUCTION_MONITOR_ENGINE\module.py,RUNTIME_LAYER
report.py,E:\football_v\AI_RUNTIME\report.py,DATA_LAYER
runtime.py,E:\football_v\AI_RUNTIME\runtime.py,MODEL_LAYER|RUNTIME_LAYER|DATA_LAYER
setup_logger_module.py,E:\football_v\archive\logger_migration\setup_logger_module.py,VALUE_LAYER|RUNTIME_LAYER|FEATURE_LAYER|DATA_LAYER
deploy_v15_phase2_patch3.py,E:\football_v\deploy\deploy_v15_phase2_patch3.py,RUNTIME_LAYER|DATA_LAYER
deploy_v15_phase3_11_knowledge_graph.py,E:\football_v\deploy\deploy_v15_phase3_11_knowledge_graph.py,VALUE_LAYER|RUNTIME_LAYER|DATA_LAYER
deploy_v15_phase3_3_reasoning.py,E:\football_v\deploy\deploy_v15_phase3_3_reasoning.py,VALUE_LAYER|RUNTIME_LAYER|FEATURE_LAYER|DATA_LAYER
