keyword,count,file
model,2,E:\football_v\11_System_Intelligence\model_observer.py
elo,2,E:\football_v\11_System_Intelligence\model_optimizer.py
dixon,1,E:\football_v\11_System_Intelligence\model_optimizer.py
poisson,1,E:\football_v\11_System_Intelligence\model_optimizer.py
xgboost,3,E:\football_v\11_System_Intelligence\model_optimizer.py
model,1,E:\football_v\11_System_Intelligence\model_optimizer.py
score,3,E:\football_v\11_System_Intelligence\model_optimizer.py
value,1,E:\football_v\11_System_Intelligence\model_optimizer.py
elo,1,E:\football_v\11_System_Intelligence\model_weight_optimizer.py
dixon,1,E:\football_v\11_System_Intelligence\model_weight_optimizer.py
poisson,1,E:\football_v\11_System_Intelligence\model_weight_optimizer.py
xgboost,1,E:\football_v\11_System_Intelligence\model_weight_optimizer.py
model,1,E:\football_v\11_System_Intelligence\model_weight_optimizer.py
simulate,1,E:\football_v\11_System_Intelligence\monte_carlo_engine.py
engine,1,E:\football_v\11_System_Intelligence\monte_carlo_engine.py
history,1,E:\football_v\11_System_Intelligence\odds_movement.py
odds,1,E:\football_v\11_System_Intelligence\odds_movement.py
movement,2,E:\football_v\11_System_Intelligence\odds_movement.py
history,5,E:\football_v\11_System_Intelligence\performance_tracker.py
form,1,E:\football_v\11_System_Intelligence\performance_tracker.py
score,2,E:\football_v\11_System_Intelligence\performance_tracker.py
poisson,1,E:\football_v\11_System_Intelligence\poisson_model.py
model,1,E:\football_v\11_System_Intelligence\poisson_model.py
probability,1,E:\football_v\11_System_Intelligence\poisson_model.py
data,1,E:\football_v\11_System_Intelligence\poisson_trainer.py
poisson,2,E:\football_v\11_System_Intelligence\poisson_trainer.py
model,1,E:\football_v\11_System_Intelligence\poisson_trainer.py
train,2,E:\football_v\11_System_Intelligence\poisson_trainer.py
data,2,E:\football_v\11_System_Intelligence\prediction_agent.py
predict,3,E:\football_v\11_System_Intelligence\prediction_agent.py
prediction,3,E:\football_v\11_System_Intelligence\prediction_agent.py
predict,1,E:\football_v\11_System_Intelligence\prediction_evaluator.py
prediction,1,E:\football_v\11_System_Intelligence\prediction_evaluator.py
ev,2,E:\football_v\11_System_Intelligence\prediction_evaluator.py
data,2,E:\football_v\11_System_Intelligence\prediction_report.py
predict,1,E:\football_v\11_System_Intelligence\prediction_report.py
prediction,1,E:\football_v\11_System_Intelligence\prediction_report.py
data,2,E:\football_v\11_System_Intelligence\prediction_report_generator.py
predict,1,E:\football_v\11_System_Intelligence\prediction_report_generator.py
prediction,1,E:\football_v\11_System_Intelligence\prediction_report_generator.py
elo,1,E:\football_v\11_System_Intelligence\probability_fusion_engine.py
poisson,1,E:\football_v\11_System_Intelligence\probability_fusion_engine.py
xgboost,1,E:\football_v\11_System_Intelligence\probability_fusion_engine.py
model,5,E:\football_v\11_System_Intelligence\probability_fusion_engine.py
probability,1,E:\football_v\11_System_Intelligence\probability_fusion_engine.py
value,1,E:\football_v\11_System_Intelligence\probability_fusion_engine.py
engine,1,E:\football_v\11_System_Intelligence\probability_fusion_engine.py
history,2,E:\football_v\11_System_Intelligence\probability_memory.py
probability,1,E:\football_v\11_System_Intelligence\probability_memory.py
fit,4,E:\football_v\11_System_Intelligence\profit_tracker.py
value,2,E:\football_v\11_System_Intelligence\profit_tracker.py
data,1,E:\football_v\11_System_Intelligence\reasoning_agent.py
history,5,E:\football_v\11_System_Intelligence\reasoning_context.py
value,2,E:\football_v\11_System_Intelligence\reasoning_context.py
ev,1,E:\football_v\11_System_Intelligence\reasoning_engine.py
engine,1,E:\football_v\11_System_Intelligence\reasoning_engine.py
data,2,E:\football_v\11_System_Intelligence\reasoning_memory.py
query,1,E:\football_v\11_System_Intelligence\reasoning_memory.py
data,2,E:\football_v\11_System_Intelligence\reasoning_rules.py
ev,1,E:\football_v\11_System_Intelligence\reasoning_rules.py
data,1,E:\football_v\11_System_Intelligence\risk_agent.py
ev,1,E:\football_v\11_System_Intelligence\risk_agent.py
data,1,E:\football_v\11_System_Intelligence\risk_detector.py
data,1,E:\football_v\11_System_Intelligence\risk_engine.py
score,1,E:\football_v\11_System_Intelligence\risk_engine.py
engine,1,E:\football_v\11_System_Intelligence\risk_engine.py
data,2,E:\football_v\11_System_Intelligence\risk_memory.py
data,2,E:\football_v\11_System_Intelligence\risk_report.py
score,1,E:\football_v\11_System_Intelligence\score_distribution_engine.py
engine,1,E:\football_v\11_System_Intelligence\score_distribution_engine.py
predict,2,E:\football_v\11_System_Intelligence\score_prediction_engine.py
prediction,1,E:\football_v\11_System_Intelligence\score_prediction_engine.py
score,2,E:\football_v\11_System_Intelligence\score_prediction_engine.py
engine,1,E:\football_v\11_System_Intelligence\score_prediction_engine.py
data,1,E:\football_v\11_System_Intelligence\score_probability_table.py
probability,1,E:\football_v\11_System_Intelligence\score_probability_table.py
score,1,E:\football_v\11_System_Intelligence\score_probability_table.py
data,1,E:\football_v\11_System_Intelligence\sp_probability_engine.py
probability,2,E:\football_v\11_System_Intelligence\sp_probability_engine.py
engine,1,E:\football_v\11_System_Intelligence\sp_probability_engine.py
data,1,E:\football_v\11_System_Intelligence\strategy_agent.py
data,1,E:\football_v\11_System_Intelligence\system_exporter.py
feature,1,E:\football_v\11_System_Intelligence\team_feature_builder.py
strength,1,E:\football_v\11_System_Intelligence\team_feature_builder.py
strength,2,E:\football_v\11_System_Intelligence\team_strength_engine.py
ev,1,E:\football_v\11_System_Intelligence\team_strength_engine.py
engine,1,E:\football_v\11_System_Intelligence\team_strength_engine.py
data,4,E:\football_v\11_System_Intelligence\true_probability_calculator.py
probability,4,E:\football_v\11_System_Intelligence\true_probability_calculator.py
value,2,E:\football_v\11_System_Intelligence\value_detector.py
data,1,E:\football_v\11_System_Intelligence\weight_learning_engine.py
engine,1,E:\football_v\11_System_Intelligence\weight_learning_engine.py
feature,1,E:\football_v\11_System_Intelligence\xgboost_predictor.py
xgboost,2,E:\football_v\11_System_Intelligence\xgboost_predictor.py
model,1,E:\football_v\11_System_Intelligence\xgboost_predictor.py
predict,2,E:\football_v\11_System_Intelligence\xgboost_predictor.py
probability,1,E:\football_v\11_System_Intelligence\xgboost_predictor.py
data,1,E:\football_v\11_System_Intelligence\xgboost_trainer.py
xgboost,2,E:\football_v\11_System_Intelligence\xgboost_trainer.py
model,1,E:\football_v\11_System_Intelligence\xgboost_trainer.py
train,2,E:\football_v\11_System_Intelligence\xgboost_trainer.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase3_10_confidence.py
query,5,E:\football_v\11_System_Intelligence\tests\test_phase3_11_knowledge_graph.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase3_11_knowledge_graph.py
elo,1,E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py
poisson,1,E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py
xgboost,1,E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py
probability,4,E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase3_12_probability.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase3_13_market.py
predict,6,E:\football_v\11_System_Intelligence\tests\test_phase3_14_prediction.py
prediction,5,E:\football_v\11_System_Intelligence\tests\test_phase3_14_prediction.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase3_14_prediction.py
runtime,4,E:\football_v\11_System_Intelligence\tests\test_phase3_15_runtime.py
db,4,E:\football_v\11_System_Intelligence\tests\test_phase3_2_memory_bridge.py
engine,6,E:\football_v\11_System_Intelligence\tests\test_phase3_3_reasoning.py
model,1,E:\football_v\11_System_Intelligence\tests\test_phase3_4_decision_fusion.py
engine,2,E:\football_v\11_System_Intelligence\tests\test_phase3_4_decision_fusion.py
db,4,E:\football_v\11_System_Intelligence\tests\test_phase3_5_controller_upgrade.py
router,4,E:\football_v\11_System_Intelligence\tests\test_phase3_5_controller_upgrade.py
elo,2,E:\football_v\11_System_Intelligence\tests\test_phase3_6_self_learning.py
xgboost,1,E:\football_v\11_System_Intelligence\tests\test_phase3_6_self_learning.py
model,3,E:\football_v\11_System_Intelligence\tests\test_phase3_6_self_learning.py
engine,5,E:\football_v\11_System_Intelligence\tests\test_phase3_6_self_learning.py
score,1,E:\football_v\11_System_Intelligence\tests\test_phase3_7_evolution.py
ev,8,E:\football_v\11_System_Intelligence\tests\test_phase3_7_evolution.py
engine,9,E:\football_v\11_System_Intelligence\tests\test_phase3_7_evolution.py
strength,2,E:\football_v\11_System_Intelligence\tests\test_phase3_8_knowledge.py
score,1,E:\football_v\11_System_Intelligence\tests\test_phase3_9_risk.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase3_9_risk.py
predict,1,E:\football_v\11_System_Intelligence\tests\test_phase3_system_intelligence.py
prediction,1,E:\football_v\11_System_Intelligence\tests\test_phase3_system_intelligence.py
engine,4,E:\football_v\11_System_Intelligence\tests\test_phase3_system_intelligence.py
elo,4,E:\football_v\11_System_Intelligence\tests\test_phase4_prediction_core.py
model,3,E:\football_v\11_System_Intelligence\tests\test_phase4_prediction_core.py
probability,1,E:\football_v\11_System_Intelligence\tests\test_phase4_prediction_core.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase4_prediction_core.py
elo,1,E:\football_v\11_System_Intelligence\tests\test_phase5_2_weight.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase5_2_weight.py
simulation,1,E:\football_v\11_System_Intelligence\tests\test_phase5_3_simulation.py
simulate,1,E:\football_v\11_System_Intelligence\tests\test_phase5_3_simulation.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase5_3_simulation.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase6_backtest.py
model,3,E:\football_v\11_System_Intelligence\tests\test_phase6_feedback.py
engine,3,E:\football_v\11_System_Intelligence\tests\test_phase6_feedback.py
elo,3,E:\football_v\11_System_Intelligence\tests\test_phase6_training.py
train,6,E:\football_v\11_System_Intelligence\tests\test_phase6_training.py
predict,1,E:\football_v\120_AI_REPORT_SERVICE\module.py
prediction,1,E:\football_v\120_AI_REPORT_SERVICE\module.py
service,1,E:\football_v\120_AI_REPORT_SERVICE\module.py
data,1,E:\football_v\121_DATABASE_GOVERNANCE_LAYER\data_registry.py
database,1,E:\football_v\121_DATABASE_GOVERNANCE_LAYER\data_registry.py
db,1,E:\football_v\121_RESULT_FEEDBACK_ENGINE\module.py
engine,1,E:\football_v\121_RESULT_FEEDBACK_ENGINE\module.py
engine,1,E:\football_v\122_ERROR_ANALYSIS_ENGINE\module.py
model,1,E:\football_v\122_MODEL_STORE_LAYER\metadata_manager.py
engine,1,E:\football_v\123_EXECUTION_ENGINE\decision_executor.py
model,1,E:\football_v\123_MODEL_WEIGHT_UPDATE_ENGINE\module.py
engine,1,E:\football_v\123_MODEL_WEIGHT_UPDATE_ENGINE\module.py
engine,1,E:\football_v\124_AUTO_BACKTEST_ENGINE\module.py
model,1,E:\football_v\126_MODEL_EXPLANATION_ENGINE\explanation_engine.py
engine,1,E:\football_v\126_MODEL_EXPLANATION_ENGINE\explanation_engine.py
predict,4,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\error_analysis\error_analyzer.py
prediction,4,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\error_analysis\error_analyzer.py
data,3,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\experience_database\experience_manager.py
database,1,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\experience_database\experience_manager.py
read,1,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\feature_optimizer\feature_optimizer.py
feature,5,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\feature_optimizer\feature_optimizer.py
db,2,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\feedback_collector\collector.py
data,2,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\improvement_engine\improvement.py
read,1,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\improvement_engine\improvement.py
engine,1,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\improvement_engine\improvement.py
data,2,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\model_learning\learning_engine.py
read,1,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\model_learning\learning_engine.py
model,1,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\model_learning\learning_engine.py
engine,1,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\model_learning\learning_engine.py
read,1,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\self_reflection\reflection_engine.py
read,1,E:\football_v\12_AUTONOMOUS_LEARNING_ENGINE\weight_optimizer\optimizer.py
engine,2,E:\football_v\132_NATURAL_LANGUAGE_ENGINE\module.py
engine,2,E:\football_v\134_COMMAND_ROUTER_ENGINE\module.py
router,2,E:\football_v\134_COMMAND_ROUTER_ENGINE\module.py
engine,2,E:\football_v\136_MODULE_DISPATCH_ENGINE\module.py
runtime,2,E:\football_v\138_LOCAL_CHAT_RUNTIME\module.py
data,2,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\export_engine\exporter.py
read,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\export_engine\exporter.py
engine,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\export_engine\exporter.py
data,2,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\market_report\market_report.py
read,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\market_report\market_report.py
market,3,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\market_report\market_report.py
data,2,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\match_report_generator\match_report.py
read,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\match_report_generator\match_report.py
data,2,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\model_report\model_report.py
read,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\model_report\model_report.py
model,3,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\model_report\model_report.py
read,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\post_match_report\post_match.py
ev,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\post_match_report\post_match.py
read,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\probability_report\probability_report.py
model,3,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\probability_report\probability_report.py
probability,2,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\probability_report\probability_report.py
data,2,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\risk_report\risk_report.py
read,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\risk_report\risk_report.py
data,2,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\visualization_engine\visualizer.py
read,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\visualization_engine\visualizer.py
engine,1,E:\football_v\13_REPORT_INTELLIGENCE_LAYER\visualization_engine\visualizer.py
engine,1,E:\football_v\141_REAL_CHAT_EXECUTION_ENGINE\module.py
runtime,1,E:\football_v\141_REAL_CHAT_EXECUTION_ENGINE\module.py
data,1,E:\football_v\142_DATABASE_QUERY_RUNTIME\module.py
database,1,E:\football_v\142_DATABASE_QUERY_RUNTIME\module.py
query,1,E:\football_v\142_DATABASE_QUERY_RUNTIME\module.py
runtime,2,E:\football_v\142_DATABASE_QUERY_RUNTIME\module.py
model,1,E:\football_v\143_MODEL_CALL_ORCHESTRATOR\module.py
runtime,1,E:\football_v\143_MODEL_CALL_ORCHESTRATOR\module.py
runtime,1,E:\football_v\144_MATCH_ANALYSIS_EXECUTOR\module.py
executor,1,E:\football_v\144_MATCH_ANALYSIS_EXECUTOR\module.py
runtime,2,E:\football_v\145_REPORT_GENERATION_RUNTIME\module.py
history,1,E:\football_v\146_HISTORY_CONVERSATION_STORE\module.py
runtime,1,E:\football_v\146_HISTORY_CONVERSATION_STORE\module.py
engine,1,E:\football_v\147_TASK_SCHEDULER_ENGINE\module.py
runtime,1,E:\football_v\147_TASK_SCHEDULER_ENGINE\module.py
runtime,2,E:\football_v\148_RUNTIME_ERROR_HANDLER\module.py
runtime,1,E:\football_v\149_SYSTEM_LOG_MANAGER\module.py
data,3,E:\football_v\14_SYSTEM_MONITORING_LAYER\database_monitor\database_checker.py
read,1,E:\football_v\14_SYSTEM_MONITORING_LAYER\database_monitor\database_checker.py
database,3,E:\football_v\14_SYSTEM_MONITORING_LAYER\database_monitor\database_checker.py
db,1,E:\football_v\14_SYSTEM_MONITORING_LAYER\database_monitor\database_checker.py
read,1,E:\football_v\14_SYSTEM_MONITORING_LAYER\health_monitor\health_checker.py
read,1,E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py
elo,1,E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py
dixon,1,E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py
poisson,1,E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py
xgboost,1,E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py
model,3,E:\football_v\14_SYSTEM_MONITORING_LAYER\model_monitor\model_checker.py
form,2,E:\football_v\14_SYSTEM_MONITORING_LAYER\performance_monitor\performance_checker.py
runtime,2,E:\football_v\150_FINAL_RUNTIME_VALIDATION\module.py
read,1,E:\football_v\15_API_INTEGRATION_LAYER\api_scheduler\scheduler.py
read,1,E:\football_v\15_API_INTEGRATION_LAYER\data_sync_engine\sync_manager.py
data,2,E:\football_v\15_API_INTEGRATION_LAYER\football_data_api\football_data_client.py
read,1,E:\football_v\15_API_INTEGRATION_LAYER\football_data_api\football_data_client.py
read,1,E:\football_v\15_API_INTEGRATION_LAYER\injury_api\injury_client.py
read,1,E:\football_v\15_API_INTEGRATION_LAYER\news_api\news_client.py
read,1,E:\football_v\15_API_INTEGRATION_LAYER\odds_api\odds_client.py
odds,3,E:\football_v\15_API_INTEGRATION_LAYER\odds_api\odds_client.py
read,1,E:\football_v\15_API_INTEGRATION_LAYER\stats_api\stats_client.py
read,1,E:\football_v\15_API_INTEGRATION_LAYER\weather_api\weather_client.py
data,2,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\audit_logger.py
read,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\audit_logger.py
database,2,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\audit_logger.py
data,3,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\module.py
read,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\module.py
database,3,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\module.py
data,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\backup_engine\backup_engine_V1.0.py
database,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\backup_engine\backup_engine_V1.0.py
db,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\backup_engine\backup_engine_V1.0.py
engine,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\backup_engine\backup_engine_V1.0.py
data,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_backup_scheduler\database_backup_scheduler_V1.0.py
read,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_backup_scheduler\database_backup_scheduler_V1.0.py
database,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_backup_scheduler\database_backup_scheduler_V1.0.py
data,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_health_monitor\database_health_monitor_V1.0.py
read,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_health_monitor\database_health_monitor_V1.0.py
database,1,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_health_monitor\database_health_monitor_V1.0.py
data,8,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_initializer\database_initializer_V1.0.py
json,3,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_initializer\database_initializer_V1.0.py
database,7,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_initializer\database_initializer_V1.0.py
sqlite,2,E:\football_v\16_DATABASE_GOVERNANCE_LAYER\database_initializer\database_initializer_V1.0.py
