"FullName","Length","LastWriteTime"
"E:\FOOTBALL_V\99_DOCUMENTATION\architecture_cleanup\reports\CLEANUP_EXECUTION_REPORT_V1.3.json","504","2026-07-23 13:23:30"
"E:\FOOTBALL_V\99_DOCUMENTATION\architecture_cleanup\reports\MERGE_EXECUTION_REPORT_V1.0.json","102","2026-07-23 13:14:54"
"E:\FOOTBALL_V\99_DOCUMENTATION\architecture_cleanup\reports\MERGE_RECOMMENDATION_PLAN_V1.0.json","882","2026-07-23 13:12:41"
"E:\FOOTBALL_V\99_DOCUMENTATION\architecture_cleanup\tools\duplicate_scanner_V1.0.py","2312","2026-07-23 13:12:40"
"E:\FOOTBALL_V\99_DOCUMENTATION\architecture_cleanup\tools\merge_planner_V1.0.py","915","2026-07-23 13:12:40"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\logger.py","736","2026-07-19 11:02:57"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\logger\log_config.json","84","2026-07-19 18:16:05"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\validator\deploy_schema_validator_final.ps1","1380","2026-07-20 13:17:19"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\validator\schema_validator_status.txt","43","2026-07-20 12:52:24"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\validator\upgrade_database_service_v11.ps1","3557","2026-07-20 13:31:58"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\validator\upgrade_exception_service_v1.ps1","3189","2026-07-20 13:25:58"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Core_Backup_V1.2\core\validator\upgrade_validator_schema_v1.ps1","3754","2026-07-20 12:45:47"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Core_Cleanup_Patch_V12\framework_initializer_backup.py","3219","2026-07-19 18:46:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Legacy_Archive_Finalize_V12\legacy_cleanup_v10_backup.ps1","2491","2026-07-20 15:14:51"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\logger_backup_v12\logger\log_config.json","84","2026-07-19 18:16:05"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\logger_cleanup_v13\logger.py","97","2026-07-20 14:54:56"
"E:\FOOTBALL_V\99_DOCUMENTATION\backup\Storage_Merge_V1.0\storage_manager.py","1602","2026-07-20 17:24:56"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Architecture_Snapshot_V1.2.txt","32924","2026-07-20 15:21:09"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-003.txt","380","2026-07-19 22:32:55"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-019_Validator_Schema_V1.0.txt","128","2026-07-20 12:52:24"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-020_Validator_Service_Stable_V1.0.txt","160","2026-07-20 13:17:51"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-022_Exception_Service_Stable_V1.0.txt","255","2026-07-20 13:26:40"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-023_Database_Service_V1.1_Stable.txt","336","2026-07-20 13:34:37"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-024_File_Service_V1.1_Stable.txt","375","2026-07-20 13:47:37"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-025_Hash_Service_V1.1_Stable.txt","324","2026-07-20 13:54:11"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-026_Version_Service_V1.1_Stable.txt","300","2026-07-20 13:56:36"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-027_Exception_Service_V1.0_Stable.txt","329","2026-07-20 14:00:50"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-028_Core_Service_Fusion_Final.txt","471","2026-07-20 14:05:46"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-030_Core_Structure_V1.2.txt","396","2026-07-20 15:13:03"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-031_Framework_Sync_V1.2.txt.txt","1870","2026-07-20 14:49:08"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-032_Logger_Consolidation_V1.2.txt","316","2026-07-20 14:54:56"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-033_Core_Service_Final_Validation_V1.2.txt","572","2026-07-20 15:13:03"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-034_Logger_Cleanup_V1.3.txt","276","2026-07-20 15:04:20"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-035_Core_Architecture_Freeze_V1.2.txt","315","2026-07-20 15:13:01"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-036_Legacy_Cleanup_V1.0.txt","261","2026-07-20 15:15:02"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-037_Core_Cleanup_Patch_V1.2.txt","390","2026-07-20 15:41:02"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-038_Legacy_Archive_Finalization_V1.2.txt","377","2026-07-20 15:44:14"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-039_Data_Infrastructure_Integration_V1.0.txt","294","2026-07-20 16:20:05"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-039_Data_Platform_Init_V1.0.txt","0","2026-07-20 17:23:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-039_Data_Source_Registry_V1.1.txt","329","2026-07-20 16:58:55"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-040_Data_Platform_Core_V1.0.txt","480","2026-07-20 17:28:24"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-040_Download_Engine_V1.1.txt","326","2026-07-20 17:01:14"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-041_Data_Source_Pipeline_V1.2.txt","415","2026-07-20 17:05:59"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-041_Storage_Architecture_Fix_V1.0.txt","304","2026-07-20 17:32:37"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-042_Data_Manager_Runtime_Fix_V1.0.txt","627","2026-07-20 18:00:27"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-042_Data_Source_Final_Acceptance_V1.2.txt","388","2026-07-20 17:12:07"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-043_Data_Platform_Init_V1.0.txt","278","2026-07-20 17:15:13"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-044_Data_Lineage_Engine_V1.0.txt","375","2026-07-20 18:08:32"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-044_Raw_Data_Manager_V1.0.txt","353","2026-07-20 17:18:45"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-045_Data_Platform_Integration_V1.0.txt","374","2026-07-20 18:11:20"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-046_AI_Feature_Store_Framework_V1.0.txt","0","2026-07-20 19:38:42"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-046_Data_Quality_Engine_V1.0.txt","236","2026-07-20 18:16:27"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-047_Data_Validation_Engine_V1.0.txt","246","2026-07-20 18:21:34"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-047_Football_AI_OS_Enterprise_Development_Plan_V1.5.txt","5324","2026-07-20 19:46:28"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-048_Data_Lineage_Engine_V1.0.txt","222","2026-07-20 18:25:08"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-049_Governance_Audit_Engine_V1.0.txt","235","2026-07-20 18:26:56"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-050_Governance_Controller_V1.0.txt","1035","2026-07-20 18:38:55"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-051_Data_Processing_Core_V1.0.txt","403","2026-07-20 18:41:31"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-052_Data_Cleaning_Engine_V1.0.txt","903","2026-07-20 18:50:07"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-053_Data_Transformation_Engine_V1.0.txt","921","2026-07-20 18:54:21"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-054_Feature_Engineering_Core_V1.0.txt","988","2026-07-20 18:58:06"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-055_Processing_Pipeline_Integration_V1.0.txt","501","2026-07-20 18:59:56"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-056_AI_Model_Engine_Framework_V1.0.txt","526","2026-07-20 19:03:35"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint-057_System_Intelligence_Memory_Bridge_V1.0.txt","139","2026-07-21 19:51:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint_004_Framework_Freeze_V1.1_Enterprise.md","3147","2026-07-19 22:57:32"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Checkpoint_005_Architecture_Alignment_Priority.md","4825","2026-07-19 23:00:25"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\common_services_reference_scan.txt","4356","2026-07-19 23:22:17"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Common_Service_Current.txt","1130","2026-07-19 23:21:14"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Core_Current_Checkpoint010.txt","1432","2026-07-20 11:15:29"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\core_reference_scan.txt","4560","2026-07-19 23:22:06"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Football_AI_OS_Architecture_Current.md","417","2026-07-19 22:16:35"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Football_AI_OS_Data_Intelligence_Engine_V1.0_Checkpoint.json","527","2026-07-22 13:15:31"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Football_AI_OS_Dynamic_Feature_Weight_Engine_V1.0_Checkpoint.json","616","2026-07-22 13:27:35"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Football_AI_OS_V1.1_Project_Log.md","1973","2026-07-19 21:42:45"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Football_AI_OS_V1.5_Feature_Store_V1.0_Checkpoint.json","238","2026-07-22 12:42:08"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\Hash_Current_PreUpgrade.txt","352","2026-07-20 11:17:18"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\logger_dependency_scan.txt","9898","2026-07-20 10:43:35"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\System_Core_Current.txt","166","2026-07-19 23:21:55"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\database_backup_v11\db_connection_backup.py","1588","2026-07-20 13:34:13"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\exception_backup_v10\exception\base_exception.py","476","2026-07-20 13:26:40"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\exception_backup_v10\exception\__init__.py","100","2026-07-20 13:26:40"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\file_service_backup_v11\file_service_backup.py","398","2026-07-19 11:03:57"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\hash_service_backup_v11\hash_service_backup.py","411","2026-07-19 11:03:31"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\logger_merge_backup_phase1\log_config.json","84","2026-07-19 18:16:05"
"E:\FOOTBALL_V\99_DOCUMENTATION\checkpoints\version_service_backup_v11\version_service_backup.py","523","2026-07-19 11:04:23"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_03_01.ps1","3622","2026-07-20 18:16:09"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_03_02.ps1","4698","2026-07-20 18:21:17"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_03_03.ps1","4152","2026-07-20 18:24:54"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_03_04.ps1","4966","2026-07-20 18:26:43"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_03_05.ps1","3975","2026-07-20 18:29:03"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_04_01.ps1","2628","2026-07-20 18:41:08"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_04_02.ps1","4384","2026-07-20 18:45:23"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_04_03.ps1","4457","2026-07-20 18:51:22"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_04_04.ps1","4835","2026-07-20 18:55:33"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_04_05.ps1","4259","2026-07-20 18:59:41"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\deploy_task_05_01.ps1","3407","2026-07-20 19:03:21"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\fix_task_03_01_quality_engine_v2.ps1","2448","2026-07-20 18:19:01"
"E:\FOOTBALL_V\99_DOCUMENTATION\deployment_scripts\patch_task_03_01_quality_fix_v1.ps1","523","2026-07-20 18:17:58"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_RELEASE_V4.0\FINAL_FREEZE_CHECKPOINT_V4.0.json","191","2026-07-23 14:31:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_RELEASE_V4.0\FINAL_SYSTEM_VALIDATION_V4.0.json","165","2026-07-23 14:31:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_RELEASE_V4.0\MODEL_WEIGHT_CONFIG_V4.0.json","371","2026-07-23 14:31:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_RELEASE_V4.0\PRODUCTION_MODE_V4.0.json","174","2026-07-23 14:31:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\MODEL_REGISTRY_V4.0.json","174","2026-07-23 14:37:51"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\MODEL_TRAINING_ENV_V4.0.json","183","2026-07-23 14:37:51"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\PREDICTION_RUNTIME_V4.0.json","188","2026-07-23 14:37:51"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\PRODUCTION_HARDENING_V4.0.json","189","2026-07-23 14:37:51"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\SELF_LEARNING_V4.0.json","148","2026-07-23 14:37:51"
"E:\FOOTBALL_V\99_DOCUMENTATION\FINAL_SYSTEM_COMPLETION_V4.0\SYSTEM_COMPLETION_CHECKPOINT_V4.0.json","206","2026-07-23 14:37:51"
"E:\FOOTBALL_V\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\final_advice_V4.0.json","194","2026-07-23 14:32:45"
"E:\FOOTBALL_V\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\fusion_result_V4.0.json","317","2026-07-23 14:32:45"
"E:\FOOTBALL_V\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\input_match_V4.0.json","214","2026-07-23 14:32:45"
"E:\FOOTBALL_V\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\model_output_V4.0.json","258","2026-07-23 14:32:45"
"E:\FOOTBALL_V\99_DOCUMENTATION\FIRST_REAL_PREDICTION_TEST_V4.0\REAL_PREDICTION_ACCEPTANCE_V4.0.json","229","2026-07-23 14:32:45"
"E:\FOOTBALL_V\99_DOCUMENTATION\MODEL_DATA_SNAPSHOT_V4.0\DATABASE_LOCATION_V4.0.json","419","2026-07-23 14:59:40"
"E:\FOOTBALL_V\99_DOCUMENTATION\MODEL_DATA_SNAPSHOT_V4.0\DB_ARCHITECTURE_SCAN_V4.0.txt","18391","2026-07-23 15:08:45"
"E:\FOOTBALL_V\99_DOCUMENTATION\MODEL_DATA_SNAPSHOT_V4.0\FOOTBALL_V_DATA_SCAN_V4.0.txt","42415","2026-07-23 15:03:49"
"E:\FOOTBALL_V\99_DOCUMENTATION\MODEL_DATA_SNAPSHOT_V4.0\FULL_SYSTEM_SCAN_V4.0.txt","163354","2026-07-23 15:33:20"
"E:\FOOTBALL_V\99_DOCUMENTATION\MODEL_DATA_SNAPSHOT_V4.0\MODEL_DATA_SNAPSHOT_V4.0.json","278","2026-07-23 14:51:14"
"E:\FOOTBALL_V\99_DOCUMENTATION\MODEL_TRAINING_READY_V4.0\MODEL_TRAINING_READY_CHECKPOINT_V4.0.json","465","2026-07-23 14:41:47"
"E:\FOOTBALL_V\99_DOCUMENTATION\MODEL_TRAINING_READY_V4.0\TRAINING_ENGINE_CHECKPOINT_V4.0.json","163","2026-07-23 14:44:59"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Architecture_Cleanup_Report_V1.0.json","54635","2026-07-23 13:07:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Architecture_Duplicate_Report_V1.0.json","54486","2026-07-23 13:07:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Architecture_Module_Map_V1.0.json","314871","2026-07-23 13:07:15"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\common_service_dependency_report.json","2931","2026-07-20 10:11:08"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Core_Service_Upgrade_Map.json","1149","2026-07-20 10:21:25"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Core_Service_Upgrade_Map_V2.json","2399","2026-07-20 10:29:14"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\framework_init_report.json","999","2026-07-19 18:46:21"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Framework_Export_Scan_V1.2\checkpoints_list.txt","2264","2026-07-20 15:51:46"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Framework_Export_Scan_V1.2\core_structure.txt","1565","2026-07-20 15:51:46"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Framework_Export_Scan_V1.2\data_layer_structure.txt","4143","2026-07-20 15:51:46"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Framework_Export_Scan_V1.2\framework_report.txt","283","2026-07-20 15:51:46"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Framework_Export_Scan_V1.2\full_tree.txt","34012","2026-07-20 15:51:46"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Framework_Export_Scan_V1.2\powershell_scripts.txt","2830","2026-07-20 15:51:46"
"E:\FOOTBALL_V\99_DOCUMENTATION\reports\Framework_Export_Scan_V1.2\python_modules.txt","13932","2026-07-20 15:51:46"
"E:\FOOTBALL_V\99_DOCUMENTATION\SYSTEM_CHECKPOINTS\DATABASE_ASSET_SCAN_V4.0.txt","646","2026-07-23 16:08:11"
"E:\FOOTBALL_V\99_DOCUMENTATION\SYSTEM_CHECKPOINTS\FULL_FILE_INVENTORY_V4.0.csv","0","2026-07-23 16:09:16"
"E:\FOOTBALL_V\99_DOCUMENTATION\SYSTEM_CHECKPOINTS\MODEL_ASSET_SCAN_V4.0.txt","270","2026-07-23 16:08:20"
"E:\FOOTBALL_V\99_DOCUMENTATION\SYSTEM_CHECKPOINTS\MODULE_STRUCTURE_V4.0.txt","19483","2026-07-23 16:07:37"
"E:\FOOTBALL_V\99_DOCUMENTATION\SYSTEM_CHECKPOINTS\SYSTEM_CHECKPOINTS\FOOTBALL_V_CHECKPOINT_SYSTEM_SCAN_V4.0.json","0","2026-07-23 16:07:07"
"E:\FOOTBALL_V\99_DOCUMENTATION\tools\architecture_cleanup_scanner_V1.0.py","4288","2026-07-23 13:07:14"
"E:\FOOTBALL_V\99_DOCUMENTATION\tools\save_checkpoint.py","1812","2026-07-20 18:34:37"
"E:\FOOTBALL_V\99_DOCUMENTATION\TRAINING_PREFLIGHT_CHECK_V4.0\TRAINING_PREFLIGHT_REPORT_V4.0.json","799","2026-07-23 14:42:44"
"E:\FOOTBALL_V\99_DOCUMENTATION\V4_RUNTIME_VALIDATION_V4.0\FINAL_RUNTIME_ACCEPTANCE_V4.0.json","221","2026-07-23 14:32:08"
"E:\FOOTBALL_V\99_DOCUMENTATION\V4_RUNTIME_VALIDATION_V4.0\model_validation_V4.0.json","291","2026-07-23 14:32:08"
"E:\FOOTBALL_V\99_DOCUMENTATION\V4_RUNTIME_VALIDATION_V4.0\prediction_test_V4.0.json","423","2026-07-23 14:32:08"
"E:\FOOTBALL_V\99_DOCUMENTATION\V4_RUNTIME_VALIDATION_V4.0\runtime_check_V4.0.json","318","2026-07-23 14:32:08"
"E:\FOOTBALL_V\99_PRODUCTION_MONITOR_ENGINE\module.py","45","2026-07-23 00:16:15"
"E:\FOOTBALL_V\AI_RUNTIME\ai_report.py","328","2026-07-23 10:23:10"
"E:\FOOTBALL_V\AI_RUNTIME\console.py","387","2026-07-23 09:51:45"
"E:\FOOTBALL_V\AI_RUNTIME\engine.py","963","2026-07-23 10:16:43"
"E:\FOOTBALL_V\AI_RUNTIME\final_decision.py","738","2026-07-23 10:23:00"
"E:\FOOTBALL_V\AI_RUNTIME\model_connector.py","771","2026-07-23 10:01:23"
"E:\FOOTBALL_V\AI_RUNTIME\model_fusion.py","1147","2026-07-23 10:21:33"
"E:\FOOTBALL_V\AI_RUNTIME\model_outputs.py","487","2026-07-23 10:21:44"
"E:\FOOTBALL_V\AI_RUNTIME\model_runtime_connector.py","1295","2026-07-23 10:05:21"
"E:\FOOTBALL_V\AI_RUNTIME\prediction_executor.py","865","2026-07-23 10:23:19"
"E:\FOOTBALL_V\AI_RUNTIME\report.py","107","2026-07-23 09:50:50"
"E:\FOOTBALL_V\AI_RUNTIME\router.py","328","2026-07-23 10:12:46"
"E:\FOOTBALL_V\AI_RUNTIME\runtime.py","219","2026-07-23 10:15:35"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\ai_report.cpython-312.pyc","428","2026-07-23 10:23:28"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\console.cpython-312.pyc","706","2026-07-23 09:52:06"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\engine.cpython-312.pyc","1066","2026-07-23 10:16:52"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\final_decision.cpython-312.pyc","928","2026-07-23 10:23:28"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\model_connector.cpython-312.pyc","1413","2026-07-23 10:01:44"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\model_fusion.cpython-312.pyc","1183","2026-07-23 10:22:03"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\model_outputs.cpython-312.pyc","503","2026-07-23 10:22:03"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\model_runtime_connector.cpython-312.pyc","1854","2026-07-23 10:05:52"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\prediction_executor.cpython-312.pyc","987","2026-07-23 10:23:28"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\report.cpython-312.pyc","289","2026-07-23 09:53:34"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\router.cpython-312.pyc","465","2026-07-23 10:12:55"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\runtime.cpython-312.pyc","484","2026-07-23 10:15:55"
"E:\FOOTBALL_V\AI_RUNTIME\__pycache__\__init__.cpython-312.pyc","133","2026-07-23 09:52:06"
"E:\FOOTBALL_V\archive\common_service_migration\ARCHIVED_V12.txt","405","2026-07-20 15:44:14"
"E:\FOOTBALL_V\archive\common_service_migration\common_service_migration_check.py","3151","2026-07-20 10:10:35"
"E:\FOOTBALL_V\archive\common_service_migration\core_service_compare.py","3231","2026-07-20 10:21:21"
"E:\FOOTBALL_V\archive\common_service_migration\core_service_compare_v2.py","3405","2026-07-20 10:28:32"
"E:\FOOTBALL_V\archive\framework_scan_history\common_services_scan.txt","998","2026-07-20 12:06:36"
"E:\FOOTBALL_V\archive\framework_scan_history\framework_scan.txt","12224","2026-07-20 12:04:41"
"E:\FOOTBALL_V\archive\framework_scan_history\python_modules.txt","19374","2026-07-20 12:06:57"
"E:\FOOTBALL_V\archive\logger_migration\logger_core_merge_v1.py","2124","2026-07-20 11:07:16"
"E:\FOOTBALL_V\archive\logger_migration\logger_upgrade_v1.py","3128","2026-07-20 10:52:34"
"E:\FOOTBALL_V\archive\logger_migration\setup_logger_module.py","3808","2026-07-19 18:22:11"
"E:\FOOTBALL_V\Config\system_version.yaml","0","2026-07-18 16:30:38"
"E:\FOOTBALL_V\deploy\deploy_v15_phase2.py","348","2026-07-21 18:14:36"
"E:\FOOTBALL_V\deploy\deploy_v15_phase2_patch2.py","4059","2026-07-21 18:19:14"
"E:\FOOTBALL_V\deploy\deploy_v15_phase2_patch3.py","929","2026-07-21 18:27:04"
"E:\FOOTBALL_V\deploy\deploy_v15_phase3_11_knowledge_graph.py","3572","2026-07-21 20:39:33"
"E:\FOOTBALL_V\deploy\deploy_v15_phase3_12_15_core_intelligence.py","7098","2026-07-21 20:43:24"
"E:\FOOTBALL_V\deploy\deploy_v15_phase3_3_reasoning.py","3572","2026-07-21 19:54:10"
"E:\FOOTBALL_V\deploy\deploy_v15_phase3_4.py","2402","2026-07-21 20:01:31"
"E:\FOOTBALL_V\deploy\deploy_v15_phase3_5.py","2659","2026-07-21 20:02:46"
"E:\FOOTBALL_V\deploy\deploy_v15_phase3_6.py","4262","2026-07-21 20:07:37"
"E:\FOOTBALL_V\deploy\deploy_v15_phase3_7_real.py","3935","2026-07-21 20:22:18"
"E:\FOOTBALL_V\deploy\deploy_v15_phase3_8_10.py","5249","2026-07-21 20:36:39"
"E:\FOOTBALL_V\deploy\deploy_v15_phase4_core_prediction.py","7169","2026-07-21 20:46:05"
"E:\FOOTBALL_V\deploy\deploy_v15_phase5_core.py","6124","2026-07-21 20:48:37"
"E:\FOOTBALL_V\deploy\deploy_v15_phase6_training.py","4983","2026-07-21 20:51:01"
"E:\FOOTBALL_V\deployment_scripts\deploy_ai_intelligence_batch_02_06_V2.0.py","4615","2026-07-22 23:37:44"
"E:\FOOTBALL_V\deployment_scripts\deploy_full_prediction_ai_V2.1.py","4134","2026-07-22 23:39:47"
"E:\FOOTBALL_V\deployment_scripts\deploy_phase10_batch02_real_model_V1.0.py","1974","2026-07-22 23:44:33"
"E:\FOOTBALL_V\deployment_scripts\deploy_prediction_intelligence_batch_01_V2.0.py","2843","2026-07-22 23:32:46"
"E:\FOOTBALL_V\deployment_scripts\deploy_prediction_patch_V2.1.1.py","2655","2026-07-22 23:41:32"
